"CO2 concentration [%] of flush gas",0,
"Process temperature [Celsius]",37,
"Mixer on time [min]",2,
"Mixer off time [min]",15,
"Mixer speed adjustment [%]",40,
"Eliminate overestimation","Yes",
"",
"Flow Cell nr.",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
"Name","S1_oz(0%)_I/S(1)","S2_oz(0%)_I/S(1.5)","s3_oz(0%_(I/S(1.5)","s3_oz(0%)_(s/I(2)","Oz5%_30sec_I/S(1)","Oz5%_90sec_I/S(1)","TEST 2","TEST 1","Oz5%_30sec_I/S(2)","Oz5%_90sec_I/S(2)","R2 TESTE","Oz 10%_30sec_I/S(1.5)","Oz10%_60sec_I/S(2)","Reactor 2 stages","Reactor 1 stage",
"Substrate VS/COD amount [g]",24.15,18.64,18.64,15.18,24.15,24.15,0,0,15.18,15.18,247.47,18.64,15.18,3.6,0.36,
"Inoculum VS/COD amount [g]",24.15,27.96,27.96,30.36,24.15,24.15,0,0,30.36,30.36,494.94,27.96,30.36,3.6,0.36,
"Type of unit [VS/COD]","VS","VS","VS","VS","VS","VS","COD","COD","VS","VS","COD","VS","VS","VS","COD",
"Headspace volume [ml]",150,150,150,150,150,150,0,0,150,150,5500,150,150,200,200,
"Assumed CH4 content [%]",0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,
"",
"Hour","S1_oz(0%)_I/S(1) Volume [Nml]","S2_oz(0%)_I/S(1.5) Volume [Nml]","s3_oz(0%_(I/S(1.5) Volume [Nml]","s3_oz(0%)_(s/I(2) Volume [Nml]","Oz5%_30sec_I/S(1) Volume [Nml]","Oz5%_90sec_I/S(1) Volume [Nml]","TEST 2 Volume [Nml]","TEST 1 Volume [Nml]","Oz5%_30sec_I/S(2) Volume [Nml]","Oz5%_90sec_I/S(2) Volume [Nml]","R2 TESTE Volume [Nml]","Oz 10%_30sec_I/S(1.5) Volume [Nml]","Oz10%_60sec_I/S(2) Volume [Nml]","Reactor 2 stages Volume [Nml]","Reactor 1 stage Volume [Nml]","S1_oz(0%)_I/S(1) Flow [Nml/hour]","S2_oz(0%)_I/S(1.5) Flow [Nml/hour]","s3_oz(0%_(I/S(1.5) Flow [Nml/hour]","s3_oz(0%)_(s/I(2) Flow [Nml/hour]","Oz5%_30sec_I/S(1) Flow [Nml/hour]","Oz5%_90sec_I/S(1) Flow [Nml/hour]","TEST 2 Flow [Nml/hour]","TEST 1 Flow [Nml/hour]","Oz5%_30sec_I/S(2) Flow [Nml/hour]","Oz5%_90sec_I/S(2) Flow [Nml/hour]","R2 TESTE Flow [Nml/hour]","Oz 10%_30sec_I/S(1.5) Flow [Nml/hour]","Oz10%_60sec_I/S(2) Flow [Nml/hour]","Reactor 2 stages Flow [Nml/hour]","Reactor 1 stage Flow [Nml/hour]",
300,"","","","","","","","","","","","","",0,319.1,"","","","","","","","","","","","","",0,0.7,
301,"","","","","","","","","","","","","",0,319.8,"","","","","","","","","","","","","",0,0.7,
302,"","","","","","","","","","","","","",0,320.5,"","","","","","","","","","","","","",0,0.7,
303,"","","","","","","","","","","","","",0,321.2,"","","","","","","","","","","","","",0,0.7,
304,"","","","","","","","","","","","","",0,322.2,"","","","","","","","","","","","","",0,1,
305,"","","","","","","","","","","","","",0,323.4,"","","","","","","","","","","","","",0,1.2,
306,"","","","","","","","","","","","","",0,324.6,"","","","","","","","","","","","","",0,1.2,
307,"","","","","","","","","","","","","",0,325.7,"","","","","","","","","","","","","",0,1.2,
308,"","","","","","","","","","","","","",0,326.9,"","","","","","","","","","","","","",0,1.2,
309,"","","","","","","","","","","","","",0,328.1,"","","","","","","","","","","","","",0,1.2,
310,"","","","","","","","","","","","","",0,340.5,"","","","","","","","","","","","","",0,12.3,
311,"","","","","","","","","","","","","",0,346.1,"","","","","","","","","","","","","",0,5.6,
312,"","","","","","","","","","","","","",0,350.2,"","","","","","","","","","","","","",0,4.2,
313,"","","","","","","","","","","","","",0,352,"","","","","","","","","","","","","",0,1.8,
314,"","","","","","","","","","","","","",0,353.9,"","","","","","","","","","","","","",0,1.8,
315,"","","","","","","","","","","","","",0,355.7,"","","","","","","","","","","","","",0,1.8,
316,"","","","","","","","","","","","","",0,357.3,"","","","","","","","","","","","","",0,1.6,
317,"","","","","","","","","","","","","",0,358.2,"","","","","","","","","","","","","",0,0.9,
318,"","","","","","","","","","","","","",0,359.1,"","","","","","","","","","","","","",0,0.9,
319,"","","","","","","","","","","","","",0,360,"","","","","","","","","","","","","",0,0.9,
320,"","","","","","","","","","","","","",0,360.9,"","","","","","","","","","","","","",0,0.9,
321,"","","","","","","","","","","","","",0,361.8,"","","","","","","","","","","","","",0,0.9,
322,"","","","","","","","","","","","","",0,362.7,"","","","","","","","","","","","","",0,0.9,
323,"","","","","","","","","","","","","",0,363.6,"","","","","","","","","","","","","",0,0.9,
324,"","","","","","","","","","","","","",0,364.5,"","","","","","","","","","","","","",0,0.9,
325,"","","","","","","","","","","","","",0,365.6,"","","","","","","","","","","","","",0,1.1,
326,"","","","","","","","","","","","","",0,366.7,"","","","","","","","","","","","","",0,1.1,
327,"","","","","","","","","","","","","",0,367.9,"","","","","","","","","","","","","",0,1.1,
328,"","","","","","","","","","","","","",0,369,"","","","","","","","","","","","","",0,1.1,
329,"","","","","","","","","","","","","",0,370.1,"","","","","","","","","","","","","",0,1.1,
330,"","","","","","","","","","","","","",0,371.2,"","","","","","","","","","","","","",0,1.1,
331,"","","","","","","","","","","","","",0,373.2,"","","","","","","","","","","","","",0,2,
332,"","","","","","","","","","","","","",0,375.5,"","","","","","","","","","","","","",0,2.3,
333,"","","","","","","","","","","","","",0,377.8,"","","","","","","","","","","","","",0,2.3,
334,"","","","","","","","","","","","","",0,389.8,"","","","","","","","","","","","","",0,12,
335,"","","","","","","","","","","","","",0,393.3,"","","","","","","","","","","","","",0,3.5,
336,"","","","","","","","","","","","","",0,393.7,"","","","","","","","","","","","","",0,0.4,
337,"","","","","","","","","","","","","",0,394,"","","","","","","","","","","","","",0,0.4,
338,"","","","","","","","","","","","","",0,394.4,"","","","","","","","","","","","","",0,0.4,
339,"","","","","","","","","","","","","",0,394.8,"","","","","","","","","","","","","",0,0.4,
340,"","","","","","","","","","","","","",0,395.2,"","","","","","","","","","","","","",0,0.4,
341,"","","","","","","","","","","","","",0,395.5,"","","","","","","","","","","","","",0,0.4,
342,"","","","","","","","","","","","","",0,395.9,"","","","","","","","","","","","","",0,0.4,
343,"","","","","","","","","","","","","",0,396.3,"","","","","","","","","","","","","",0,0.4,
344,"","","","","","","","","","","","","",0,396.7,"","","","","","","","","","","","","",0,0.4,
345,"","","","","","","","","","","","","",0,397,"","","","","","","","","","","","","",0,0.4,
346,"","","","","","","","","","","","","",0,397.4,"","","","","","","","","","","","","",0,0.4,
347,"","","","","","","","","","","","","",0,397.8,"","","","","","","","","","","","","",0,0.4,
348,"","","","","","","","","","","","","",0,398.1,"","","","","","","","","","","","","",0,0.4,
349,"","","","","","","","","","","","","",0,398.5,"","","","","","","","","","","","","",0,0.4,
350,"","","","","","","","","","","","","",0,398.9,"","","","","","","","","","","","","",0,0.4,
351,"","","","","","","","","","","","","",0,399.3,"","","","","","","","","","","","","",0,0.4,
352,"","","","","","","","","","","","","",0,399.6,"","","","","","","","","","","","","",0,0.4,
353,"","","","","","","","","","","","","",0,400,"","","","","","","","","","","","","",0,0.4,
354,"","","","","","","","","","","","","",0,400.4,"","","","","","","","","","","","","",0,0.4,
355,"","","","","","","","","","","","","",0,402.6,"","","","","","","","","","","","","",0,2.1,
356,"","","","","","","","","","","","","",0,404.7,"","","","","","","","","","","","","",0,2.1,
357,"","","","","","","","","","","","","",0,406.8,"","","","","","","","","","","","","",0,2.1,
358,"","","","","","","","","","","","","",0,420.1,"","","","","","","","","","","","","",0,13.3,
359,"","","","","","","","","","","","","",0,426.9,"","","","","","","","","","","","","",0,6.8,
360,"","","","","","","","","","","","","",0,430.7,"","","","","","","","","","","","","",0,3.8,
361,"","","","","","","","","","","","","",0,432.8,"","","","","","","","","","","","","",0,2.1,
362,"","","","","","","","","","","","","",0,434.9,"","","","","","","","","","","","","",0,2.1,
363,"","","","","","","","","","","","","",0,436.9,"","","","","","","","","","","","","",0,2,
364,"","","","","","","","","","","","","",0,438.1,"","","","","","","","","","","","","",0,1.2,
365,"","","","","","","","","","","","","",0,439.4,"","","","","","","","","","","","","",0,1.2,
366,"","","","","","","","","","","","","",0,440.6,"","","","","","","","","","","","","",0,1.2,
367,"","","","","","","","","","","","","",0,441.8,"","","","","","","","","","","","","",0,1.2,
368,"","","","","","","","","","","","","",0,443,"","","","","","","","","","","","","",0,1.2,
369,"","","","","","","","","","","","","",0,444.2,"","","","","","","","","","","","","",0,1.2,
370,"","","","","","","","","","","","","",0,445.3,"","","","","","","","","","","","","",0,1.1,
371,"","","","","","","","","","","","","",0,446.4,"","","","","","","","","","","","","",0,1.1,
372,"","","","","","","","","","","","","",0,447.6,"","","","","","","","","","","","","",0,1.1,
373,"","","","","","","","","","","","","",0,448.7,"","","","","","","","","","","","","",0,1.1,
374,"","","","","","","","","","","","","",0,449.8,"","","","","","","","","","","","","",0,1.1,
375,"","","","","","","","","","","","","",0,450.9,"","","","","","","","","","","","","",0,1.1,
376,"","","","","","","","","","","","","",0,452.1,"","","","","","","","","","","","","",0,1.3,
377,"","","","","","","","","","","","","",0,453.5,"","","","","","","","","","","","","",0,1.4,
378,"","","","","","","","","","","","","",0,454.9,"","","","","","","","","","","","","",0,1.4,
379,"","","","","","","","","","","","","",0,456.3,"","","","","","","","","","","","","",0,1.4,
380,"","","","","","","","","","","","","",0,457.7,"","","","","","","","","","","","","",0,1.4,
381,"","","","","","","","","","","","","",0,461.2,"","","","","","","","","","","","","",0,3.6,
382,"","","","","","","","","","","","","",0,471.3,"","","","","","","","","","","","","",0,10.1,
383,"","","","","","","","","","","","","",0,475.6,"","","","","","","","","","","","","",0,4.3,
384,"","","","","","","","","","","","","",0,478.4,"","","","","","","","","","","","","",0,2.8,
385,"","","","","","","","","","","","","",0,481,"","","","","","","","","","","","","",0,2.6,
386,"","","","","","","","","","","","","",0,482.2,"","","","","","","","","","","","","",0,1.2,
387,"","","","","","","","","","","","","",0,483.4,"","","","","","","","","","","","","",0,1.2,
388,"","","","","","","","","","","","","",0,484.6,"","","","","","","","","","","","","",0,1.2,
389,"","","","","","","","","","","","","",0,485.8,"","","","","","","","","","","","","",0,1.2,
390,"","","","","","","","","","","","","",0,487,"","","","","","","","","","","","","",0,1.2,
391,"","","","","","","","","","","","","",0,488.2,"","","","","","","","","","","","","",0,1.2,
392,"","","","","","","","","","","","","",0,489.3,"","","","","","","","","","","","","",0,1.1,
393,"","","","","","","","","","","","","",0,490.3,"","","","","","","","","","","","","",0,1.1,
394,"","","","","","","","","","","","","",0,491.4,"","","","","","","","","","","","","",0,1.1,
395,"","","","","","","","","","","","","",0,492.5,"","","","","","","","","","","","","",0,1.1,
396,"","","","","","","","","","","","","",0,493.6,"","","","","","","","","","","","","",0,1.1,
397,"","","","","","","","","","","","","",0,494.7,"","","","","","","","","","","","","",0,1.1,
398,"","","","","","","","","","","","","",0,495.8,"","","","","","","","","","","","","",0,1.1,
399,"","","","","","","","","","","","","",0,497,"","","","","","","","","","","","","",0,1.2,
400,"","","","","","","","","","","","","",0,498.3,"","","","","","","","","","","","","",0,1.2,
401,"","","","","","","","","","","","","",0,499.5,"","","","","","","","","","","","","",0,1.2,
402,"","","","","","","","","","","","","",0,500.7,"","","","","","","","","","","","","",0,1.2,
403,"","","","","","","","","","","","","",0,502,"","","","","","","","","","","","","",0,1.2,
404,"","","","","","","","","","","","","",0,504,"","","","","","","","","","","","","",0,2,
405,"","","","","","","","","","","","","",0,508.5,"","","","","","","","","","","","","",0,4.6,
406,"","","","","","","","","","","","","",0,518,"","","","","","","","","","","","","",0,9.4,
407,"","","","","","","","","","","","","",0,520.4,"","","","","","","","","","","","","",0,2.5,
408,"","","","","","","","","","","","","",0,522.9,"","","","","","","","","","","","","",0,2.5,
409,"","","","","","","","","","","","","",0,525.3,"","","","","","","","","","","","","",0,2.4,
410,"","","","","","","","","","","","","",0,526.8,"","","","","","","","","","","","","",0,1.5,
411,"","","","","","","","","","","","","",0,528.3,"","","","","","","","","","","","","",0,1.5,
412,"","","","","","","","","","","","","",0,529.8,"","","","","","","","","","","","","",0,1.5,
413,"","","","","","","","","","","","","",0,531.3,"","","","","","","","","","","","","",0,1.5,
414,"","","","","","","","","","","","","",0,532.7,"","","","","","","","","","","","","",0,1.4,
415,"","","","","","","","","","","","","",0,533.6,"","","","","","","","","","","","","",0,0.9,
416,"","","","","","","","","","","","","",0,534.5,"","","","","","","","","","","","","",0,0.9,
417,"","","","","","","","","","","","","",0,535.4,"","","","","","","","","","","","","",0,0.9,
418,"","","","","","","","","","","","","",0,536.4,"","","","","","","","","","","","","",0,0.9,
419,"","","","","","","","","","","","","",0,537.3,"","","","","","","","","","","","","",0,0.9,
420,"","","","","","","","","","","","","",0,538.2,"","","","","","","","","","","","","",0,0.9,
421,"","","","","","","","","","","","","",0,539.1,"","","","","","","","","","","","","",0,0.9,
422,"","","","","","","","","","","","","",0,540.1,"","","","","","","","","","","","","",0,0.9,
423,"","","","","","","","","","","","","",0,541.5,"","","","","","","","","","","","","",0,1.4,
424,"","","","","","","","","","","","","",0,542.9,"","","","","","","","","","","","","",0,1.4,
425,"","","","","","","","","","","","","",0,544.3,"","","","","","","","","","","","","",0,1.4,
426,"","","","","","","","","","","","","",0,545.7,"","","","","","","","","","","","","",0,1.4,
427,"","","","","","","","","","","","","",0,547.1,"","","","","","","","","","","","","",0,1.4,
428,"","","","","","","","","","","","","",0,550,"","","","","","","","","","","","","",0,2.9,
429,"","","","","","","","","","","","","",0,553.6,"","","","","","","","","","","","","",0,3.6,
430,"","","","","","","","","","","","","",0,560.1,"","","","","","","","","","","","","",0,6.5,
431,"","","","","","","","","","","","","",0,565,"","","","","","","","","","","","","",0,4.8,
432,"","","","","","","","","","","","","",0,568.4,"","","","","","","","","","","","","",0,3.5,
433,"","","","","","","","","","","","","",0,571.6,"","","","","","","","","","","","","",0,3.2,
434,"","","","","","","","","","","","","",0,574.5,"","","","","","","","","","","","","",0,2.9,
435,"","","","","","","","","","","","","",0,577.4,"","","","","","","","","","","","","",0,2.9,
436,"","","","","","","","","","","","","",0,578.6,"","","","","","","","","","","","","",0,1.2,
437,"","","","","","","","","","","","","",0,579.8,"","","","","","","","","","","","","",0,1.2,
438,"","","","","","","","","","","","","",0,580.9,"","","","","","","","","","","","","",0,1.2,
439,"","","","","","","","","","","","","",0,582.1,"","","","","","","","","","","","","",0,1.2,
440,"","","","","","","","","","","","","",0,583.3,"","","","","","","","","","","","","",0,1.2,
441,"","","","","","","","","","","","","",0,584.5,"","","","","","","","","","","","","",0,1.2,
442,"","","","","","","","","","","","","",0,585.4,"","","","","","","","","","","","","",0,0.9,
443,"","","","","","","","","","","","","",0,586.1,"","","","","","","","","","","","","",0,0.7,
444,"","","","","","","","","","","","","",0,586.8,"","","","","","","","","","","","","",0,0.7,
445,"","","","","","","","","","","","","",0,587.5,"","","","","","","","","","","","","",0,0.7,
446,"","","","","","","","","","","","","",0,588.2,"","","","","","","","","","","","","",0,0.7,
447,"","","","","","","","","","","","","",0,588.9,"","","","","","","","","","","","","",0,0.7,
448,"","","","","","","","","","","","","",0,589.7,"","","","","","","","","","","","","",0,0.7,
449,"","","","","","","","","","","","","",0,590.4,"","","","","","","","","","","","","",0,0.7,
450,"","","","","","","","","","","","","",0,591.1,"","","","","","","","","","","","","",0,0.7,
451,"","","","","","","","","","","","","",0,591.8,"","","","","","","","","","","","","",0,0.7,
452,"","","","","","","","","","","","","",0,593.4,"","","","","","","","","","","","","",0,1.6,
453,"","","","","","","","","","","","","",0,598.1,"","","","","","","","","","","","","",0,4.7,
454,"","","","","","","","","","","","","",0,605.2,"","","","","","","","","","","","","",0,7.1,
455,"","","","","","","","","","","","","",0,608.9,"","","","","","","","","","","","","",0,3.7,
456,"","","","","","","","","","","","","",0,611,"","","","","","","","","","","","","",0,2,
457,"","","","","","","","","","","","","",0,613,"","","","","","","","","","","","","",0,2,
458,"","","","","","","","","","","","","",0,615,"","","","","","","","","","","","","",0,1.9,
459,"","","","","","","","","","","","","",0,615.7,"","","","","","","","","","","","","",0,0.7,
460,"","","","","","","","","","","","","",0,616.3,"","","","","","","","","","","","","",0,0.7,
461,"","","","","","","","","","","","","",0,617,"","","","","","","","","","","","","",0,0.7,
